time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-1.5254055920193383,2.138638183175598,20.298926021895483,0.23130771776354653,6.2230736016969175,0.0,-0.5037069026269229,2.8740157628276024,5.2042616134188,0.10442324381798349,-0.05021235063598243,0.0,470.84775134616063,472.58106588491665,470.8072215993021,470.47361191665175
3.660000000000003,-1.5546170274543585,2.3149194386749548,20.61020811727524,0.2374580186714077,6.220157677615532,0.0,-0.4697540484133035,3.0024638301569455,5.171652551898789,0.09836613622188245,-0.04555344338516757,0.0,429.54755048615755,429.94098910636666,430.4662496139235,429.96276664559997
3.720000000000003,-1.581864731685548,2.4985355992513183,20.917619504203216,0.24303504602319315,6.217235862698953,0.0,-0.43826750869862435,3.118489634684843,5.075568032453731,0.07900462313382288,-0.05586805923027886,0.0,408.04023735660587,407.116450618109,410.15702670380114,408.44145607798754
3.780000000000003,-1.6071382412540869,2.689313991653937,21.219798320965367,0.247514016048485,6.213916746559448,0.0,-0.403905229502929,3.2411013844550154,4.997160130074247,0.06409160953059155,-0.054242155742217156,0.0,413.8532305850148,413.9940385947518,415.2013787978759,413.8954125991102
3.840000000000003,-1.6300455118595016,2.888381244946241,21.52074496905625,0.25131689377042665,6.211064236065795,0.0,-0.3594031032279373,3.3946349730006777,5.033922598676412,0.06192212450336617,-0.03670738165451075,0.0,451.57914880774945,452.99022273682806,452.85898681576464,452.68725305142004
3.900000000000003,-1.649983358152804,3.097561400442032,21.827173086296558,0.2560640413673658,6.209556239738198,0.0,-0.30505462120694016,3.5781655668573134,5.179277402700558,0.10086226873353696,-0.008580444690898973,0.0,486.140312422948,488.2434928501009,485.5069687306892,488.42425769021514
3.960000000000003,-1.6671015844126569,3.3162265066485506,22.136136263530183,0.2620459923541878,6.209929116042268,0.0,-0.2655405211939192,3.7110616578296596,5.119438973869488,0.0972672214513913,0.025898755683308287,0.0,423.44172319633833,426.398116337823,423.0976083716141,422.79702296892134
4.020000000000002,-1.6813229608446503,3.5448433565300377,22.448553838825323,0.2679785639958947,6.2112519960757595,0.0,-0.20875175221320857,3.909747145219465,5.293151433874494,0.1019119471724799,0.01295002218185343,0.0,499.02265822036577,498.07636301698733,497.04061775949515,497.38820908920786
4.080000000000001,-1.6924563659866791,3.7844133755708,22.7674304141014,0.2741763813735689,6.212321712061785,0.0,-0.1624809518991751,4.076246051853555,5.335413463575311,0.10593021292155701,0.02613626724659499,0.0,459.3540549123828,460.3986728417382,461.14489070037297,461.47109586473886
4.14,-1.7009800593342086,4.033512748176967,23.086843516641775,0.280624626022254,6.214153398853384,0.0,-0.12179344503709097,4.227440068394753,5.311387246528212,0.11038394201664291,0.03811471475709701,0.0,440.4909294029503,441.48091536585906,439.84556603614374,440.22459625607183
4.199999999999998,-1.7068972501651103,4.292569614669283,23.407548544677084,0.28716231662908065,6.21624104188221,0.0,-0.07570758489856017,4.408109306950064,5.377933801278943,0.10595582298825554,0.027152907770790782,0.0,470.8438758026371,469.9953123388078,470.38623705967893,470.0528723443323
4.259999999999997,-1.7104617636663761,4.560976580191936,23.726843564435093,0.2934360045997195,6.21747457580571,0.0,-0.04319055507582176,4.539193439118757,5.265421370477365,0.10161841264090632,0.0021716556091812608,0.0,414.26205057332606,412.0590047963369,412.3346079692258,411.96162004440816
4.319999999999996,-1.7120203503916005,4.837609464757631,24.04035157943183,0.29970961393250395,6.217370426277812,0.0,-0.008752482257257159,4.6822611578066375,5.184836165086105,0.10987142000472185,-0.010996339311575593,0.0,423.7645407994443,422.6308584748343,423.36274550743934,424.0825059574634
4.379999999999995,-1.7112192502734287,5.124190735322457,24.353176383441326,0.30647051224687516,6.216818688922384,0.0,0.03547231439930512,4.870729272923254,5.24180346127715,0.11777654483318797,-0.005817629499664104,0.0,468.0640219661463,468.4670878604803,469.3194490880156,469.94323599368323
4.439999999999993,-1.7080991424361298,5.42061114553899,24.664438932744616,0.31331572949911646,6.216615894602452,0.0,0.06857038015113541,5.010366971996562,5.13371186835043,0.10544895285889279,0.0010973409238505742,0.0,416.12894767802226,416.73404815075503,415.6291223363322,414.5595383315266
4.499999999999992,-1.7029793188065094,5.725526515406084,24.96935045654307,0.31981147704122215,6.21639222807287,0.0,0.10211104158006441,5.15383749393082,5.030084798128103,0.11336293486462602,-0.01574142395109286,0.0,417.46964490968526,415.9974398720032,417.1288824402136,417.8306961707454
4.559999999999991,-1.695743685085934,6.039573150645439,25.269403131240605,0.3277010687861779,6.216360231607524,0.0,0.13910392772546287,5.31477389918466,4.971422029025715,0.15397861525221326,0.01952152009098576,0.0,429.8544170004603,432.83310007010806,432.29665561647664,435.72163537795643
4.6199999999999894,-1.6861754134579796,6.363943744033233,25.567566346596845,0.3369688852800179,6.217446041208724,0.0,0.17970694473841006,5.498066705017271,4.966678986095374,0.15541516815258158,0.015083501712479972,0.0,451.8551383480031,451.4970693713649,451.260102080419,451.39821029077984
4.679999999999988,-1.674140211804665,6.699692623053483,25.866111859370694,0.3460835778425899,6.218587338179351,0.0,0.22132883103444734,5.694009671299415,4.9839985051706925,0.14378729775076743,0.025918946214833823,0.0,460.3042811165733,461.1610949797244,460.15887755670894,459.2580886806326
4.739999999999987,-1.6597716576350703,7.04658641877916,26.16360841960323,0.3543978402821537,6.220652605095065,0.0,0.25745498038579406,5.869530688468661,4.932157991171598,0.12530626217716628,0.04753041042804984,0.0,437.65716416363546,439.4531666312349,440.240917473231,438.72652538571816
4.799999999999986,-1.6431388149008053,7.404872265439662,26.460023958686467,0.3631136265768973,6.224667528427659,0.0,0.2965943786355731,6.073645502463187,4.947537792771926,0.16913508230155808,0.09037511583590356,0.0,460.3343301235324,463.71579227666797,460.7963421808664,464.26639956595903
4.859999999999984,-1.6242798025600593,7.775297236650031,26.756699613147166,0.37389910625496725,6.230125252788291,0.0,0.3315084930164539,6.2743628422597055,4.940819500370916,0.19528105258061149,0.09211007504267578,0.0,457.13497590517375,457.2799231723634,455.7088282607075,457.82409791852564
4.919999999999983,-1.603376051191375,8.158283818375148,27.05383223267619,0.3854097754593413,6.235194617652191,0.0,0.3647210112236646,6.492410553103228,4.962472837030763,0.18390514623837242,0.06140370301553013,0.0,469.343745364372,466.95903356615645,468.66854644661424,467.817024530724
4.979999999999982,-1.5807625696803953,8.553002869468248,27.34847043805522,0.3959972686283173,6.238844861548392,0.0,0.3887769239470164,6.665450499536082,4.85852026491333,0.15427895696651994,0.05968056333387547,0.0,428.58551396258315,428.4417732414551,428.94655348487055,426.45307734589
5.0399999999999805,-1.5567783860902586,8.958077163818638,27.636512343871523,0.4049174538474105,6.243343503242189,0.0,0.410385398667268,6.837448981151314,4.74274917685027,0.1340617145640481,0.09510225076760796,0.0,422.8194823604952,425.8653856233072,425.4107750505045,423.6971764659078
